chrom,start,end,build_region_index,peak_k562:ctcf
chr9,27654000,27655000,1991951,False
chr9,10366000,10367000,1980403,True
chr1,69175000,69176000,59299,False
chr3,55483000,55484000,1248623,False
chr7,101538000,101539000,1819462,True
chr9,79686000,79687000,2010843,False
chr20,64102000,64103000,1149206,True
chr20,1393000,1394000,1099748,True
chr15,84699000,84700000,676561,False
chr15,50359000,50360000,647362,True
chr14,22328000,22329000,561841,False
chr2,146412000,146413000,1023983,True
chr9,32035000,32036000,1994221,False
chr3,104404000,104405000,1279856,False
chr18,58655000,58656000,857156,False
chr22,32653000,32654000,1189535,False
chr4,149749000,149750000,1454332,False
chr1,39958000,39959000,34431,False
chr1,102686000,102687000,84760,False
chr6,33894000,33895000,1644825,False
chr15,64461000,64462000,658894,True
chr5,179611000,179612000,1614327,False
chr1,65099000,65100000,55937,False
chr13,35030000,35031000,502265,False
chr11,92440000,92441000,352209,False
chr16,21711000,21712000,707607,True
chr16,59615000,59616000,727087,False
chr17,51744000,51745000,790435,False
chr15,23645000,23646000,628118,True
chr8,106591000,106592000,1942713,True
chr13,19619000,19620000,489682,True
chr1,31673000,31674000,27193,False
chr22,25305000,25306000,1183047,False
chr11,67402000,67403000,333105,False
chr5,73559000,73560000,1533663,True
chr2,100854000,100855000,992101,False
chr8,62907000,62908000,1909613,False
chr7,7070000,7071000,1751485,False
chr14,58323000,58324000,587572,False
chr6,42511000,42512000,1652610,True
chr6,148530000,148531000,1726979,True
chr4,47367000,47368000,1386373,False
chr1,93023000,93024000,77334,False
chr17,65941000,65942000,802132,True
chr14,73633000,73634000,600383,True
chr2,101342000,101343000,992554,True
chr5,27867000,27868000,1502743,False
chr14,100643000,100644000,621386,False
chrX,16289000,16290000,2069299,False
chr11,72684000,72685000,337713,True
chr19,50710000,50711000,911973,True
chr2,105782000,105783000,995851,True
chr19,16051000,16052000,886259,True
chr21,42540000,42541000,1171974,True
chr12,96674000,96675000,458515,False
chr19,36214000,36215000,899596,True
chr11,3717000,3718000,290259,False
chr22,26789000,26790000,1184333,False
chr22,50280000,50281000,1204880,False
chr10,55955000,55956000,225119,False
chr20,52863000,52864000,1139504,False
chr2,121210000,121211000,1006500,True
chr10,97521000,97522000,257902,True
chr3,140051000,140052000,1307812,True
chr14,96297000,96298000,617792,True
chr10,119750000,119751000,275565,True
chr17,46836000,46837000,785951,True
chr4,36235000,36236000,1378937,False
chr9,104729000,104730000,2030544,False
chr19,13335000,13336000,883921,True
chr9,37107000,37108000,1998494,False
chr6,51107000,51108000,1659362,False
chr4,165476000,165477000,1465267,True
chr5,10594000,10595000,1490682,True
chr1,36087000,36088000,31010,True
chr1,215526000,215527000,155977,True
chr1,151135000,151136000,102819,True
chr4,54841000,54842000,1390349,True
chr3,14774000,14775000,1216459,True
chr16,65519000,65520000,730084,False
chr2,59789000,59790000,964946,True
chr2,169479000,169480000,1040886,True
chr12,79255000,79256000,445329,False
chr2,195513000,195514000,1060751,True
chr19,41440000,41441000,903985,True
chr3,130276000,130277000,1300110,True
chr1,212980000,212981000,153894,True
chr12,40068000,40069000,414216,False
chr15,78822000,78823000,671885,False
chr1,209875000,209876000,151191,True
chrX,90050000,90051000,2103649,False
chr10,22586000,22587000,202658,True
chr4,165537000,165538000,1465318,True
chr6,168815000,168816000,1743709,True
chr1,217955000,217956000,157767,False
chr4,158882000,158883000,1461249,False
chr3,128067000,128068000,1298126,True
chr7,112873000,112874000,1828494,False
chr1,8785000,8786000,7025,False
chr14,86420000,86421000,609564,False
chr1,5594000,5595000,4130,False
chrX,149044000,149045000,2131318,False
chr7,33923000,33924000,1772550,True
chr7,31391000,31392000,1770532,False
chr10,103368000,103369000,262981,True
chr1,203148000,203149000,145220,True
chr4,87679000,87680000,1412427,True
chr12,124468000,124469000,482106,False
chr13,21703000,21704000,491449,False
chr11,134253000,134254000,384493,True
chr12,7910000,7911000,392027,False
chrX,151154000,151155000,2132673,False
chr10,3884000,3885000,187278,False
chr12,83389000,83390000,448361,True
chr9,96430000,96431000,2024598,False
chr6,107818000,107819000,1695135,False
chr17,42406000,42407000,782284,True
chr8,6703000,6704000,1869484,True
chr3,184530000,184531000,1342374,False
chr1,20689000,20690000,17149,False
chr11,87268000,87269000,349290,False
chr9,90861000,90862000,2019709,False
chr4,82641000,82642000,1408489,False
chr14,92240000,92241000,614240,False
chr8,21953000,21954000,1880273,False
chr20,8483000,8484000,1105525,False
chr1,119663000,119664000,97666,True
chr4,122951000,122952000,1436325,False
chr8,73600000,73601000,1917751,False
chr11,121272000,121273000,374342,False
chr6,14144000,14145000,1628190,True
chr1,174303000,174304000,122224,False
chr9,127244000,127245000,2049180,True
chr8,104118000,104119000,1940797,False
chr6,25625000,25626000,1637969,False
chr4,187140000,187141000,1480169,False
chr7,117375000,117376000,1831940,True
chr9,95435000,95436000,2023722,True
chr8,93684000,93685000,1931796,False
chr1,70185000,70186000,60000,False
chr14,78029000,78030000,604272,True
chr1,109254000,109255000,88812,True
chr16,10629000,10630000,699251,True
chr7,25001000,25002000,1764867,False
chr16,76581000,76582000,739282,False
chr16,83826000,83827000,745217,True
chr3,120024000,120025000,1291362,False
chr11,116078000,116079000,369814,True
chr12,66707000,66708000,435774,False
chr17,11880000,11881000,760938,True
chr14,87518000,87519000,610229,False
chr6,48023000,48024000,1657397,False
chr19,41959000,41960000,904406,True
chr3,126973000,126974000,1297155,True
chr7,82942000,82943000,1805351,False
chr9,4582000,4583000,1976468,False
chr15,88638000,88639000,679596,True
chr6,40716000,40717000,1650971,True
chr4,62671000,62672000,1395085,False
chr18,23929000,23930000,832032,False
chr6,42877000,42878000,1652944,True
chr7,23273000,23274000,1763410,True
chr3,138979000,138980000,1306960,True
chr7,115006000,115007000,1829992,False
chr14,81566000,81567000,606766,True
chr22,46444000,46445000,1201673,True
chr4,87543000,87544000,1412324,True
chr12,101939000,101940000,462474,True
chr3,109179000,109180000,1283516,False
chr8,90827000,90828000,1929641,True
chr5,37557000,37558000,1510292,False
chr8,65186000,65187000,1911039,False
chr13,33818000,33819000,501347,True
chr5,81207000,81208000,1540242,True
chr1,182404000,182405000,128951,True
chr5,892000,893000,1482883,True
chr21,42572000,42573000,1172006,False
chr6,43778000,43779000,1653764,False
chrX,47635000,47636000,2087036,False
chr11,124867000,124868000,377182,True
chr5,96720000,96721000,1551422,True
chr1,96545000,96546000,80215,False
chr21,42688000,42689000,1172116,True
chr1,24587000,24588000,20756,True
chr8,11429000,11430000,1872770,True
chr1,214261000,214262000,154953,True
chr10,79281000,79282000,243741,False
chr3,38646000,38647000,1234448,True
chr15,83248000,83249000,675611,True
chrX,19830000,19831000,2071865,False
chr4,94746000,94747000,1417120,True
chr17,32157000,32158000,773849,False
chr15,61138000,61139000,656031,False
chr5,109908000,109909000,1560313,False
chr14,44151000,44152000,577139,False
chr12,47389000,47390000,419908,False
chr5,145980000,145981000,1588328,True
chr3,170961000,170962000,1331308,True
chr22,26171000,26172000,1183789,True
chr7,17116000,17117000,1758507,False
chr15,76007000,76008000,669399,False
chr7,100044000,100045000,1818139,True
chr6,69966000,69967000,1669733,False
chr5,171949000,171950000,1607774,False
chr6,89496000,89497000,1683348,False
chr19,47699000,47700000,909329,True
chr3,74728000,74729000,1263837,False
chr18,2614000,2615000,819612,False
chr10,59622000,59623000,227419,True
chr1,207579000,207580000,149196,True
chr17,17966000,17967000,765892,False
chr5,179892000,179893000,1614583,True
chr3,146222000,146223000,1312640,True
chr5,171434000,171435000,1607302,True
chr19,8568000,8569000,879970,False
chr4,176744000,176745000,1472707,False
chr17,75289000,75290000,810335,True
chr4,59237000,59238000,1393305,False
chr4,91407000,91408000,1415119,False
chr16,68384000,68385000,732635,True
chr22,39462000,39463000,1195351,True
chr8,52750000,52751000,1901857,False
chr20,4917000,4918000,1102841,False
chr11,111409000,111410000,366002,False
chr10,128329000,128330000,282879,False
chr2,139757000,139758000,1019366,False
chr13,71530000,71531000,527546,False
chr22,18076000,18077000,1177440,True
chr10,49132000,49133000,220570,True
chr3,188957000,188958000,1346287,True
chr4,116515000,116516000,1432082,False
chr1,212284000,212285000,153252,True
chr8,72944000,72945000,1917167,True
chr3,122774000,122775000,1293483,True
chr11,72521000,72522000,337559,False
chr3,182978000,182979000,1340956,False
chr13,44266000,44267000,509398,True
chr10,63004000,63005000,230306,True
chr16,35806000,35807000,716243,False
chr18,2571000,2572000,819572,True
chr13,28797000,28798000,497161,False
chr1,205738000,205739000,147659,False
chr13,42603000,42604000,508034,False
chr2,158618000,158619000,1032793,True
chr7,10954000,10955000,1754003,False
chr15,68203000,68204000,662362,False
chrX,153644000,153645000,2134040,True
chr1,10408000,10409000,8498,False
chr9,1624000,1625000,1974213,False
chr13,101120000,101121000,549448,False
chr9,137151000,137152000,2058391,True
chr2,222696000,222697000,1082245,False
chr3,50154000,50155000,1244184,True
chr19,39222000,39223000,902045,False
chr7,27477000,27478000,1767089,False
chr4,17597000,17598000,1367540,True
chr19,16537000,16538000,886707,False
chr3,15202000,15203000,1216832,True
chr3,152978000,152979000,1318077,True
chr18,71607000,71608000,865905,False
chr8,76803000,76804000,1920065,False
chr6,107638000,107639000,1694969,False
chr8,30170000,30171000,1887261,True
chr3,69073000,69074000,1259331,False
chr2,109999000,110000000,998861,False
chr1,39595000,39596000,34105,True
chr1,74445000,74446000,62738,False
chr3,194344000,194345000,1350542,True
chr1,1479000,1480000,741,False
chr5,40353000,40354000,1512643,False
chr13,80528000,80529000,534611,False
chr6,69892000,69893000,1669677,False
chr6,27754000,27755000,1639644,True
chr11,19938000,19939000,303248,True
chr1,63454000,63455000,54443,True
chr18,63963000,63964000,861341,True
chr11,66257000,66258000,332063,False
chr6,122492000,122493000,1706324,True
chr19,18539000,18540000,888529,False
chr4,35539000,35540000,1378531,False
chr1,77655000,77656000,65196,False
chr8,15542000,15543000,1875310,True
chr1,42046000,42047000,36321,False
chr1,65528000,65529000,56322,True
chr6,110982000,110983000,1697921,True
chr7,102634000,102635000,1820400,False
chr17,30604000,30605000,772489,False
chr6,12091000,12092000,1626315,False
chr2,88255000,88256000,986182,False
chr12,3333000,3334000,388162,True
chr12,868000,869000,385933,True
chr5,139482000,139483000,1583103,True
chr14,74391000,74392000,601052,False
chr2,135744000,135745000,1016650,True
chr7,97572000,97573000,1816044,False
chr11,100498000,100499000,357830,False
chr3,176430000,176431000,1335681,True
chr2,61974000,61975000,966850,False
chrX,50905000,50906000,2088844,True
chr1,24565000,24566000,20736,True
chr8,10471000,10472000,1871957,False
chr9,109401000,109402000,2034403,True
chr1,145918000,145919000,99575,True
chr19,49114000,49115000,910564,True
chr16,24536000,24537000,709864,True
chr10,11353000,11354000,193306,True
chr18,23423000,23424000,831568,True
chr1,46431000,46432000,40290,True
chr17,67238000,67239000,803320,False
chr17,4747000,4748000,755076,False
chr17,17752000,17753000,765686,True
chr3,32160000,32161000,1229413,False
chr7,93342000,93343000,1812750,False
chr4,72286000,72287000,1400605,True
chr2,225783000,225784000,1084745,False
chr16,23496000,23497000,708958,False
chr3,194502000,194503000,1350690,False
chr10,35126000,35127000,213198,True
chr11,104065000,104066000,360600,False
chr5,32628000,32629000,1506213,True
chr12,92663000,92664000,454900,False
chr10,25694000,25695000,205122,False
chr14,106738000,106739000,626722,True
chr2,166409000,166410000,1038595,False
chr17,75855000,75856000,810858,True
chr16,2072000,2073000,692481,True
chr7,100226000,100227000,1818306,True
chr19,41577000,41578000,904084,False
chr4,87465000,87466000,1412262,True
chr20,32007000,32008000,1120977,False
chr21,42367000,42368000,1171813,True
chr17,65519000,65520000,801774,False
chr10,44386000,44387000,217317,True
chr8,128270000,128271000,1959404,False
chr3,49614000,49615000,1243717,False
chr9,24672000,24673000,1990119,False
chr2,236095000,236096000,1093239,False
chr1,46303000,46304000,40178,True
chr2,189887000,189888000,1056867,False
chr2,187580000,187581000,1055083,True
chr4,91436000,91437000,1415133,False
chr6,154675000,154676000,1732143,True
chr3,197114000,197115000,1353021,False
chr7,100132000,100133000,1818217,True
chr22,47125000,47126000,1202303,True
chr5,18399000,18400000,1496801,False
chr11,69682000,69683000,335167,False
chr11,31816000,31817000,310639,True
chr20,43658000,43659000,1131048,True
chrX,32070000,32071000,2078244,False
chrX,80431000,80432000,2100412,True
chr7,65614000,65615000,1792018,False
chr2,55021000,55022000,961601,False
chr1,43269000,43270000,37401,False
chr13,39368000,39369000,505333,False
chr10,34956000,34957000,213044,True
chr1,203369000,203370000,145425,True
chr19,49890000,49891000,911266,True
chr7,20129000,20130000,1760792,False
chr4,83757000,83758000,1409462,True
chr18,6977000,6978000,822853,False
chr2,33570000,33571000,945236,False
chr13,24310000,24311000,493453,False
chr6,118682000,118683000,1703669,False
chr16,85527000,85528000,746817,False
chr7,105532000,105533000,1822701,True
chr12,117837000,117838000,476270,True
chr16,11572000,11573000,700119,False
chr2,56727000,56728000,962961,False
chr1,56190000,56191000,48306,True
chr6,35045000,35046000,1645912,False
chr13,81765000,81766000,535369,False
chr2,102355000,102356000,993470,True
chr4,119302000,119303000,1433786,False
chr1,27428000,27429000,23357,True
chr1,167001000,167002000,116055,False
chr4,105708000,105709000,1424418,True
chr6,32153000,32154000,1643315,True
chr5,178366000,178367000,1613289,False
chr11,15863000,15864000,299971,False
chr2,216666000,216667000,1077223,True
chr5,1174000,1175000,1483151,True
chr3,79032000,79033000,1266487,True
chr15,41894000,41895000,640857,True
chr1,236309000,236310000,173965,False
chr20,3439000,3440000,1101523,False
chr2,138337000,138338000,1018475,True
chrX,109911000,109912000,2112204,True
chr7,100081000,100082000,1818171,True
chr1,179765000,179766000,126647,True
chr9,114548000,114549000,2038880,True
chr5,90861000,90862000,1546907,False
chr6,1072000,1073000,1616676,False
chr12,128671000,128672000,485282,True
chr22,39669000,39670000,1195545,False
chr12,70849000,70850000,439351,True
chr18,36129000,36130000,840925,True
chr4,16764000,16765000,1366908,True
chr20,48149000,48150000,1135166,True
chr6,131810000,131811000,1713224,False
chr1,35764000,35765000,30719,False
chr5,10030000,10031000,1490173,True
chr1,229258000,229259000,167519,True
chr7,96532000,96533000,1815255,False
chr7,87599000,87600000,1808591,False
chr19,734000,735000,872796,True
chr21,14953000,14954000,1151182,True
chrX,74344000,74345000,2097846,True
chr5,132661000,132662000,1577126,True
chr3,168817000,168818000,1329462,False
chr7,40555000,40556000,1777929,False
chr6,149150000,149151000,1727541,False
chr3,185290000,185291000,1343045,True
chr13,30077000,30078000,498130,False
chr2,121356000,121357000,1006623,True
chr14,51979000,51980000,582351,True
chr3,63976000,63977000,1255467,False
chr10,3836000,3837000,187233,False
chr14,103619000,103620000,624060,False
chr5,170431000,170432000,1606498,False
chr11,66322000,66323000,332125,True
chr7,16926000,16927000,1758341,True
chr2,107448000,107449000,997034,False
chr1,54768000,54769000,47062,True
chr1,165404000,165405000,114792,True
chr8,6488000,6489000,1869290,True
chr11,19077000,19078000,302505,True
chr1,208149000,208150000,149723,False
chr14,68757000,68758000,596158,True
chr17,3965000,3966000,754345,True
chr4,21873000,21874000,1370189,False
chrX,1936000,1937000,2060771,True
chr20,52374000,52375000,1139121,False
chr4,127224000,127225000,1439302,False
chr6,167542000,167543000,1742611,False
chr17,39672000,39673000,779803,True
chr20,56626000,56627000,1142453,True
chr12,118037000,118038000,476437,False
chr2,20015000,20016000,933843,True
chr19,48608000,48609000,910112,True
chr8,40454000,40455000,1894568,True
chr8,100742000,100743000,1937900,False
chr10,34825000,34826000,212935,True
chr8,48067000,48068000,1898558,False
chr3,170233000,170234000,1330679,False
chr11,3477000,3478000,290074,True
chr10,69318000,69319000,234811,False
chr11,103054000,103055000,359879,False
chr9,1007000,1008000,1973845,False
chr13,108322000,108323000,554569,True
chr5,18690000,18691000,1496981,False
chr10,110789000,110790000,268191,False
chr5,137891000,137892000,1581629,True
chr10,28382000,28383000,207313,True
chr1,35215000,35216000,30220,True
chr12,19573000,19574000,400980,True
chrX,43750000,43751000,2084409,True
chr15,34496000,34497000,635056,False
chr1,167746000,167747000,116751,True
chr6,29011000,29012000,1640724,True
chr5,50407000,50408000,1516685,False
chr6,49990000,49991000,1658727,True
chr4,123103000,123104000,1436447,True
chrX,111257000,111258000,2113029,False
chr14,54669000,54670000,584565,False
chr15,51907000,51908000,648723,True
chr10,29108000,29109000,207969,False
chr5,29666000,29667000,1503898,False
chr10,98790000,98791000,258973,True
chr16,60203000,60204000,727378,True
chr2,107933000,107934000,997309,True
chr22,27689000,27690000,1185138,False
chr12,132392000,132393000,488373,True
chr3,78156000,78157000,1265847,False
chr2,77421000,77422000,979540,False
chr2,120956000,120957000,1006268,True
chr11,4493000,4494000,290832,True
chrX,47690000,47691000,2087076,True
chr10,26557000,26558000,205780,True
chr4,187304000,187305000,1480282,False
chr3,46428000,46429000,1240929,True
chr13,27960000,27961000,496419,True
chr11,65469000,65470000,331342,True
chr19,10702000,10703000,881670,True
chr6,37465000,37466000,1648194,False
chr6,168516000,168517000,1743452,False
chr7,126717000,126718000,1838458,False
chr5,141782000,141783000,1585018,False
chr14,77279000,77280000,603612,True
chr16,30445000,30446000,714254,True
chr8,66429000,66430000,1912060,True
chr17,8173000,8174000,757971,True
chr9,94553000,94554000,2022901,True
chr4,4383000,4384000,1357754,False
chr5,17062000,17063000,1495785,True
chr8,98329000,98330000,1935787,False
chr7,88688000,88689000,1809388,False
chr7,4406000,4407000,1749283,True
chr12,26119000,26120000,405969,True
chr4,163591000,163592000,1464054,False
chr1,219163000,219164000,158751,False
chr16,67985000,67986000,732267,True
chr18,23988000,23989000,832084,False
chr6,42199000,42200000,1652322,True
chr16,71249000,71250000,734923,True
chr13,40526000,40527000,506289,False
chr7,16544000,16545000,1757996,False
chr3,8035000,8036000,1210507,False
chr20,47725000,47726000,1134777,True
chr2,230105000,230106000,1087967,False
chr5,133589000,133590000,1577970,True
chr10,8732000,8733000,191502,False
chr15,98143000,98144000,687299,False
chr1,77682000,77683000,65222,True
chr2,126106000,126107000,1009559,False
chr1,18489000,18490000,15176,True
chr16,57723000,57724000,725583,True
chr1,160683000,160684000,110926,False
chr12,562000,563000,385636,False
chr3,33725000,33726000,1230811,False
chr1,183241000,183242000,129719,False
chr6,143509000,143510000,1722984,True
chr12,38437000,38438000,413024,False
chr4,101476000,101477000,1421617,False
chr14,35814000,35815000,571868,True
chr12,121062000,121063000,478983,True
chr3,125968000,125969000,1296300,False
chr9,88247000,88248000,2017505,False
chr17,73139000,73140000,808382,False
chr14,35801000,35802000,571855,False
chr3,42961000,42962000,1237936,True
chr2,177433000,177434000,1047766,True
chr4,152501000,152502000,1456626,True
chr18,50610000,50611000,851322,True
chr8,76485000,76486000,1919820,False
chr9,93215000,93216000,2021789,True
chr6,5366000,5367000,1620590,False
chr22,35521000,35522000,1191737,True
chr2,130756000,130757000,1012961,True
chr14,69803000,69804000,597120,True
chr4,184102000,184103000,1477597,False
chrX,77527000,77528000,2099092,True
chrX,107025000,107026000,2110498,True
chr18,22042000,22043000,830371,False
chr9,17688000,17689000,1985280,False
chr2,48398000,48399000,957235,True
chr17,39939000,39940000,780054,True
chr7,144670000,144671000,1853551,True
chr3,114125000,114126000,1287221,False
chr18,32364000,32365000,838143,False
chr9,120561000,120562000,2043159,False
chr10,96719000,96720000,257171,True
chr6,68342000,68343000,1668759,False
chr8,97678000,97679000,1935191,True
chr9,32589000,32590000,1994601,True
chr10,77534000,77535000,242136,False
chr8,140513000,140514000,1968911,False
chr22,42042000,42043000,1197695,False
chr1,32372000,32373000,27844,True
chr2,111304000,111305000,999622,False
chr1,236301000,236302000,173957,False
chr7,35101000,35102000,1773415,False
chr6,154517000,154518000,1731992,False
chr12,60704000,60705000,431106,False
chr3,114349000,114350000,1287392,False
chr5,86228000,86229000,1543769,False
chr1,230760000,230761000,168895,True
chr5,109310000,109311000,1559837,False
chr9,76432000,76433000,2008138,True
chr12,129610000,129611000,485966,False
chr6,6074000,6075000,1621192,False
chr12,7970000,7971000,392085,True
chrX,38474000,38475000,2080831,True
chr1,171636000,171637000,119959,False
chr9,112049000,112050000,2036665,False
chr10,5590000,5591000,188719,True
chr15,65271000,65272000,659621,True
chr11,44411000,44412000,319406,False
chr18,31100000,31101000,837058,False
chr16,87616000,87617000,748735,True
chr11,192000,193000,287252,True
chr5,124429000,124430000,1570788,False
chr1,227449000,227450000,165955,True
chr10,75108000,75109000,240087,True
chr19,33013000,33014000,896762,False
chr5,1107000,1108000,1483085,True
chr20,50307000,50308000,1137190,False
chr17,17783000,17784000,765717,True
chr2,98870000,98871000,990418,True
chrX,56787000,56788000,2091500,False
chr1,62144000,62145000,53318,True
chr21,34243000,34244000,1164725,True
chr4,108256000,108257000,1426270,True
chrX,153204000,153205000,2133703,False
chr6,82607000,82608000,1678369,False
chr19,16286000,16287000,886477,False
chr13,87422000,87423000,538913,False
chr4,139761000,139762000,1447064,True
chr4,41735000,41736000,1383432,False
chr7,82729000,82730000,1805217,True
chr10,102743000,102744000,262405,True
chr19,50669000,50670000,911935,True
chr1,154943000,154944000,106090,True
chr5,79367000,79368000,1538630,False
chr9,107172000,107173000,2032455,True
chr16,30400000,30401000,714215,True
chr16,56603000,56604000,724531,True
chr2,149456000,149457000,1026246,True
chr8,80597000,80598000,1922764,False
chr4,143587000,143588000,1450022,True
chr2,38209000,38210000,948455,False
chr7,150368000,150369000,1857643,True
chr17,28713000,28714000,770740,False
chr20,46810000,46811000,1133893,True
chr7,129783000,129784000,1841080,False
chr5,72599000,72600000,1532815,False
chr5,146436000,146437000,1588734,False
chr6,49979000,49980000,1658719,True
chr4,27448000,27449000,1374269,False
chr10,17847000,17848000,198984,True
chr15,95088000,95089000,685054,False
chr1,239451000,239452000,176407,False
chr4,6667000,6668000,1359624,False
chr6,29821000,29822000,1641295,True
chr22,42621000,42622000,1198227,True
chr8,86724000,86725000,1926867,False
chr4,65556000,65557000,1396431,False
chr3,66938000,66939000,1258009,True
chr1,177946000,177947000,125077,True
chr6,167262000,167263000,1742366,False
chr4,55159000,55160000,1390590,True
chr19,52005000,52006000,913063,False
chr3,19772000,19773000,1220443,False
chr9,127092000,127093000,2049039,False
chr20,43981000,43982000,1131338,False
chr16,72875000,72876000,736306,False
chr11,99677000,99678000,357371,False
chr1,2095000,2096000,1304,False
chr13,37227000,37228000,503918,False
chr17,31969000,31970000,773696,False
chr12,8657000,8658000,392606,True
chr20,53764000,53765000,1140308,True
chr14,70966000,70967000,598073,False
chr1,6794000,6795000,5201,True
chr2,25972000,25973000,938503,False
chr7,33459000,33460000,1772156,True
chr4,74190000,74191000,1402019,False
chr7,135899000,135900000,1846577,False
chr2,188830000,188831000,1056017,False
chr4,78149000,78150000,1405178,False
chr21,38056000,38057000,1168059,True
chr17,81855000,81856000,816456,True
chr6,28270000,28271000,1640067,False
chr16,80084000,80085000,742107,True
chr20,58132000,58133000,1143867,False
chr3,51538000,51539000,1245295,True
chr9,111503000,111504000,2036184,False
chr8,10590000,10591000,1872048,True
chr10,123083000,123084000,278397,False
chr21,29317000,29318000,1160636,True
chr19,39518000,39519000,902311,True
chr6,14149000,14150000,1628195,True
chr8,93803000,93804000,1931900,True
chr6,34739000,34740000,1645623,True
chr10,21795000,21796000,201952,False
chr14,99572000,99573000,620379,True
chr2,241549000,241550000,1098030,True
chr3,105697000,105698000,1280779,False
chr18,68779000,68780000,864101,False
chr2,169928000,169929000,1041293,True
chr3,144002000,144003000,1311161,False
chr12,121443000,121444000,479328,True
chr6,27721000,27722000,1639615,True
chr12,14322000,14323000,397211,False
chr14,68555000,68556000,595965,False
chr16,13105000,13106000,701490,False
chr5,73051000,73052000,1533202,False
chr3,9280000,9281000,1211534,False
chr3,187139000,187140000,1344719,True
chr19,46489000,46490000,908248,True
chr9,134449000,134450000,2055858,True
chr22,29359000,29360000,1186617,True
chr12,3262000,3263000,388098,True
chr7,123061000,123062000,1835995,False
chr13,77350000,77351000,532148,False
chr3,105072000,105073000,1280314,False
chr2,103147000,103148000,994032,False
chr12,7374000,7375000,391619,True
chr8,27079000,27080000,1884491,True
chr19,21506000,21507000,890793,True
chr1,32985000,32986000,28403,True
chr6,73285000,73286000,1672156,True
chr6,42094000,42095000,1652223,True
chr2,196831000,196832000,1061859,False
chr5,126464000,126465000,1572460,False
chr1,36516000,36517000,31401,True
chr6,94027000,94028000,1686249,False
chr2,45144000,45145000,954252,False
chrX,114087000,114088000,2114440,True
chr19,9284000,9285000,880474,False
chr3,60946000,60947000,1253064,False
chr7,69530000,69531000,1795114,False
chr1,95853000,95854000,79753,False
chr14,76917000,76918000,603291,True
chr16,2323000,2324000,692714,False
chr9,18487000,18488000,1985861,False
chr19,31461000,31462000,895499,False
chrX,47366000,47367000,2086834,True
chr9,112210000,112211000,2036821,True
chr6,155268000,155269000,1732689,True
chr10,19756000,19757000,200351,False
chr7,102819000,102820000,1820507,False
chr11,32374000,32375000,311115,True
chr18,10167000,10168000,825588,False
chr2,21027000,21028000,934739,True
chr7,117101000,117102000,1831697,False
chr6,136403000,136404000,1717112,True
chr11,33888000,33889000,312449,False
chr11,86069000,86070000,348236,True
chr1,204640000,204641000,146623,True
chr2,173019000,173020000,1044033,False
chr3,50182000,50183000,1244211,True
chr11,57512000,57513000,324836,False
chr3,147170000,147171000,1313311,False
chr10,21864000,21865000,202010,False
chr8,144486000,144487000,1972563,True
chr4,5400000,5401000,1358568,False
chr18,59308000,59309000,857735,True
chrX,2371000,2372000,2060976,True
chr1,13910000,13911000,11223,False
chr15,44062000,44063000,642669,False
chr2,237421000,237422000,1094378,True
chr14,76128000,76129000,602619,True
chr16,2531000,2532000,692914,True
chr13,90349000,90350000,540738,False
chrX,43005000,43006000,2084042,False
chr3,32468000,32469000,1229703,True
chr5,962000,963000,1482949,False
chr1,86487000,86488000,71883,False
chr6,69946000,69947000,1669717,False
chr5,141326000,141327000,1584621,True
chr10,29047000,29048000,207915,False
chr12,105246000,105247000,465165,False
chr4,144356000,144357000,1450476,True
chr1,189429000,189430000,134614,True
chr20,34685000,34686000,1123458,True
chr16,71412000,71413000,735050,True
chr4,14621000,14622000,1365258,False
chrX,114626000,114627000,2114643,True
chr17,75338000,75339000,810381,False
chr20,22394000,22395000,1116387,True
chr8,55910000,55911000,1904319,False
chr6,16771000,16772000,1630644,True
chr5,180755000,180756000,1615355,False
chr10,115706000,115707000,272138,True
chr7,99504000,99505000,1817683,True
chr11,36665000,36666000,314946,False
chr6,118284000,118285000,1703360,True
chr15,93413000,93414000,683830,False
chr2,79982000,79983000,980944,True
chr5,88691000,88692000,1545342,True
chr8,141340000,141341000,1969683,True
chr2,172172000,172173000,1043271,True
chr11,44698000,44699000,319658,True
chr14,93171000,93172000,615089,False
chr10,87850000,87851000,249779,True
chr15,60964000,60965000,655875,True
chr12,43196000,43197000,416604,False
chr8,102185000,102186000,1939200,False
chr10,53187000,53188000,223600,False
chr16,81752000,81753000,743550,True
chr2,197879000,197880000,1062766,True
chr16,81977000,81978000,743753,False
chr1,155980000,155981000,107050,True
chr7,114593000,114594000,1829671,False
chr6,75983000,75984000,1674177,False
chr12,120293000,120294000,478288,True
chr6,126171000,126172000,1708947,True
chr10,14640000,14641000,196264,False
chr14,31167000,31168000,567895,False
chrX,105930000,105931000,2109949,False
chrX,149842000,149843000,2131738,False
chr17,80364000,80365000,815081,True
chr10,59906000,59907000,227666,True
chr12,123534000,123535000,481244,True
chr2,176496000,176497000,1046971,False
chr4,129146000,129147000,1440777,True
chr15,71446000,71447000,665327,False
chr7,129499000,129500000,1840819,True
chr20,63163000,63164000,1148330,True
chr7,263000,264000,1745491,True
chr6,76803000,76804000,1674588,False
chr2,231490000,231491000,1089163,True
chr15,86330000,86331000,677973,False
chr5,146419000,146420000,1588720,False
chr11,120013000,120014000,373262,True
chr18,57516000,57517000,856117,True
chr21,34040000,34041000,1164539,True
