chrom,start,end,build_region_index,peak_k562:ctcf
chr3,98584000,98585000,1275629,False
chr10,125369000,125370000,280430,False
chr12,9251000,9252000,393103,False
chr1,53444000,53445000,45844,True
chr20,43867000,43868000,1131233,False
chr6,134688000,134689000,1715630,False
chr6,132352000,132353000,1713672,False
chr15,82986000,82987000,675383,True
chr17,74885000,74886000,809963,False
chr21,44350000,44351000,1173264,False
chr9,17688000,17689000,1985280,False
chr7,6450000,6451000,1751021,False
chr5,149332000,149333000,1591008,False
chr13,108307000,108308000,554558,False
chr11,77461000,77462000,342055,False
chr2,47510000,47511000,956446,False
chr10,115868000,115869000,272244,False
chr7,50211000,50212000,1785693,False
chr13,91624000,91625000,541698,False
chr14,49267000,49268000,579959,False
chr19,16076000,16077000,886282,False
chr10,115382000,115383000,271976,False
chr6,9579000,9580000,1624119,False
chr9,82450000,82451000,2012792,False
chr2,183139000,183140000,1052226,False
chr21,22210000,22211000,1155778,True
chr19,580000,581000,872651,False
chr2,14301000,14302000,929404,False
chr22,43166000,43167000,1198738,True
chr7,112745000,112746000,1828389,False
chr9,33025000,33026000,1994927,True
chr8,128367000,128368000,1959488,False
chr13,21436000,21437000,491215,False
chr5,173826000,173827000,1609507,False
chr13,108353000,108354000,554597,False
chr10,103572000,103573000,263171,False
chr13,55424000,55425000,517854,False
chr2,212554000,212555000,1074087,False
chr1,25214000,25215000,21347,False
chr22,19756000,19757000,1178368,True
chr6,121344000,121345000,1705432,False
chr22,30254000,30255000,1187439,False
chrX,15700000,15701000,2068892,False
chr20,63097000,63098000,1148267,False
chr11,43806000,43807000,318889,False
chr4,56382000,56383000,1391594,False
chr14,87660000,87661000,610315,False
chr4,88002000,88003000,1412663,False
chr18,59712000,59713000,858079,False
chr14,89241000,89242000,611561,False
chr7,145140000,145141000,1853866,False
chr4,66991000,66992000,1397208,False
chr2,54445000,54446000,961060,False
chr10,60943000,60944000,228578,True
chr20,32752000,32753000,1121677,True
chr10,130356000,130357000,284493,False
chr3,58390000,58391000,1251117,False
chr5,138491000,138492000,1582167,False
chr1,39940000,39941000,34414,False
chr4,161322000,161323000,1462741,False
chr16,58125000,58126000,725963,False
chr17,4176000,4177000,754542,False
chr17,6402000,6403000,756431,False
chr18,68356000,68357000,863792,False
chr11,86027000,86028000,348195,False
chr20,60121000,60122000,1145657,False
chr12,73062000,73063000,440928,False
chr2,230700000,230701000,1088452,False
chr9,138126000,138127000,2059264,True
chr18,69107000,69108000,864299,False
chr6,79090000,79091000,1675899,False
chr19,10004000,10005000,881030,False
chr20,7757000,7758000,1104972,False
chr3,105697000,105698000,1280779,False
chr12,75941000,75942000,442765,False
chr14,24849000,24850000,563930,False
chr11,132976000,132977000,383578,False
chr10,73605000,73606000,238701,False
chr4,94396000,94397000,1416804,False
chr12,45901000,45902000,418633,False
chr3,35667000,35668000,1232010,False
chr20,46665000,46666000,1133758,False
chr18,75927000,75928000,868866,False
chr13,113525000,113526000,558870,False
chr20,38647000,38648000,1127088,False
chr9,35282000,35283000,1996882,False
chr16,55180000,55181000,723383,False
chr3,54953000,54954000,1248194,False
chr5,172885000,172886000,1608641,False
chr3,190052000,190053000,1347196,False
chr1,31673000,31674000,27193,False
chr20,3941000,3942000,1101979,False
chr18,627000,628000,818257,False
chr5,42084000,42085000,1513972,False
chr11,114697000,114698000,368733,False
chr14,75165000,75166000,601752,False
chr9,79448000,79449000,2010646,False
chr2,100854000,100855000,992101,False
chr2,172280000,172281000,1043367,True
chr9,76846000,76847000,2008510,False
chr11,95124000,95125000,354408,False
chrX,145415000,145416000,2129992,False
chr3,135453000,135454000,1304179,False
chr15,76150000,76151000,669523,False
chr1,76900000,76901000,64568,False
chr4,139603000,139604000,1446916,True
chr4,158120000,158121000,1460663,False
chr11,21063000,21064000,304064,False
chr7,127768000,127769000,1839224,False
chr3,17320000,17321000,1218710,False
chr3,183050000,183051000,1341020,False
chr10,119453000,119454000,275286,False
chr7,1944000,1945000,1747074,False
chr2,216747000,216748000,1077301,False
chr7,63881000,63882000,1790912,False
chr11,4417000,4418000,290774,False
chr3,136047000,136048000,1304604,False
chr4,11770000,11771000,1363545,False
chr17,5306000,5307000,755542,False
chr11,47628000,47629000,322331,False
chr8,138551000,138552000,1967304,False
chrX,43642000,43643000,2084335,False
chr18,10540000,10541000,825914,False
chr16,85706000,85707000,746995,False
chr14,76099000,76100000,602594,False
chr13,26975000,26976000,495557,False
chr20,53005000,53006000,1139619,False
chr20,53865000,53866000,1140409,False
chr7,82235000,82236000,1804821,False
chr17,21247000,21248000,768390,False
chr13,47161000,47162000,511910,False
chr2,214041000,214042000,1075074,False
chr8,91468000,91469000,1930139,False
chr4,142802000,142803000,1449425,False
chr7,83766000,83767000,1805920,False
chrX,19968000,19969000,2071969,False
chr14,89434000,89435000,611746,False
chr3,148421000,148422000,1314159,False
chr1,187302000,187303000,133200,False
chr4,33101000,33102000,1377346,False
chr2,23292000,23293000,936082,True
chr9,5213000,5214000,1976960,False
chr3,64881000,64882000,1256271,False
chr2,75925000,75926000,978688,False
chr1,8658000,8659000,6905,False
chr18,61901000,61902000,859589,True
chr4,54433000,54434000,1390031,True
chr13,74696000,74697000,530035,False
chr7,107735000,107736000,1824689,False
chr10,96741000,96742000,257189,False
chr2,217893000,217894000,1078303,False
chr2,147279000,147280000,1024556,False
chr12,133003000,133004000,488914,False
chrX,1158000,1159000,2060125,False
chr3,112758000,112759000,1286061,False
chrX,91399000,91400000,2103890,False
chr7,78282000,78283000,1801816,False
chr7,24959000,24960000,1764830,False
chr14,99241000,99242000,620072,False
chr14,31277000,31278000,567996,False
chr1,197348000,197349000,140118,False
chr4,154696000,154697000,1458390,False
chr15,100831000,100832000,689609,False
chr1,64710000,64711000,55575,False
chr7,20198000,20199000,1760850,True
chr8,25370000,25371000,1883123,False
chr8,69582000,69583000,1914621,False
chr3,46866000,46867000,1241306,True
chr9,137564000,137565000,2058781,False
chr1,40778000,40779000,35186,False
chr17,74592000,74593000,809696,False
chr1,3716000,3717000,2729,False
chr1,14681000,14682000,11829,False
chr7,9221000,9222000,1753100,False
chr5,78185000,78186000,1537582,False
chr13,74659000,74660000,530004,False
chr9,87847000,87848000,2017184,False
chr15,50338000,50339000,647343,False
chr3,196069000,196070000,1352091,False
chr9,17278000,17279000,1985001,False
chr2,129644000,129645000,1012347,False
chr18,43228000,43229000,845573,False
chr5,164741000,164742000,1602281,False
chr8,20855000,20856000,1879459,False
chr5,139828000,139829000,1583421,False
chr21,34992000,34993000,1165308,False
chr2,200147000,200148000,1064364,False
chr16,5423000,5424000,695412,False
chr8,115595000,115596000,1948641,False
chr4,131295000,131296000,1441934,False
chr5,4215000,4216000,1485668,False
chr5,95902000,95903000,1550713,False
chr8,101872000,101873000,1938932,False
chr9,137043000,137044000,2058290,False
chr1,167122000,167123000,116163,False
chr2,102100000,102101000,993244,False
chr10,116694000,116695000,272897,False
chr1,27592000,27593000,23510,False
chrX,47474000,47475000,2086908,False
chrX,838000,839000,2059856,False
chr4,155188000,155189000,1458686,False
chr8,86271000,86272000,1926499,False
chr4,77567000,77568000,1404715,False
chr1,93023000,93024000,77334,False
chr7,114615000,114616000,1829685,False
chr7,27805000,27806000,1767384,False
chr9,86263000,86264000,2015807,False
chr2,94776000,94777000,987479,False
chr20,53677000,53678000,1140222,True
chr18,70097000,70098000,864983,False
chr12,83485000,83486000,448414,False
chr3,151779000,151780000,1317041,False
chr4,111930000,111931000,1428986,False
chr3,20722000,20723000,1221131,False
chr17,74327000,74328000,809459,False
chr15,79038000,79039000,672086,False
chr3,56324000,56325000,1249290,False
chr12,80110000,80111000,446042,False
chr16,68770000,68771000,732964,False
chr2,129556000,129557000,1012287,False
chr8,140370000,140371000,1968784,False
chrX,24503000,24504000,2074671,False
chr3,106611000,106612000,1281517,False
chr4,102342000,102343000,1422235,False
chr14,37803000,37804000,573490,False
chr16,47433000,47434000,717093,False
chr8,121283000,121284000,1953257,False
chr7,43026000,43027000,1779940,False
chr1,43969000,43970000,38048,False
chr1,49293000,49294000,42511,False
chr18,32454000,32455000,838216,False
chr11,126513000,126514000,378588,False
chr9,96504000,96505000,2024662,False
chrX,150953000,150954000,2132544,False
chr7,103644000,103645000,1821194,False
chr1,43203000,43204000,37339,False
chr19,30437000,30438000,894648,False
chr1,44161000,44162000,38227,False
chr10,125678000,125679000,280685,False
chr4,109034000,109035000,1426904,False
chr7,99935000,99936000,1818041,False
chr1,196411000,196412000,139483,False
chr7,45187000,45188000,1781899,False
chr17,56828000,56829000,793772,False
chr10,100035000,100036000,259956,False
chr7,4645000,4646000,1749467,False
chr19,12883000,12884000,883511,False
chr7,66363000,66364000,1792596,False
chr16,85193000,85194000,746499,False
chr5,172268000,172269000,1608066,False
chr11,921000,922000,287926,True
chr4,58690000,58691000,1393068,False
chr14,77963000,77964000,604213,False
chr9,133277000,133278000,2054765,False
chr20,38577000,38578000,1127023,False
chr8,66924000,66925000,1912528,False
chr1,73417000,73418000,62175,False
chr6,87607000,87608000,1681801,False
chr9,83427000,83428000,2013514,False
chr14,63101000,63102000,591304,False
chr8,37235000,37236000,1891932,False
chrX,14708000,14709000,2068264,False
chr9,88614000,88615000,2017814,False
chr8,97203000,97204000,1934792,False
chr14,63362000,63363000,591492,True
chr19,47500000,47501000,909148,False
chr1,27259000,27260000,23204,False
chr1,236231000,236232000,173893,False
chr2,103343000,103344000,994142,False
chr6,159951000,159952000,1736733,False
chr16,24968000,24969000,710243,False
chr5,111996000,111997000,1561766,False
chr8,72582000,72583000,1916913,False
chr17,57883000,57884000,794768,False
chr6,144153000,144154000,1723541,False
chr12,118099000,118100000,476489,False
chr10,48805000,48806000,220301,False
chr1,28508000,28509000,24350,False
chr12,132419000,132420000,488398,False
chr18,29931000,29932000,836326,False
chr2,79624000,79625000,980710,False
chr2,162192000,162193000,1035673,False
chrX,154857000,154858000,2134913,False
chr12,76960000,76961000,443682,False
chr1,96421000,96422000,80120,False
chr2,5854000,5855000,922590,False
chr16,65178000,65179000,729851,False
chr12,24470000,24471000,404508,False
chr16,29973000,29974000,713920,True
chr6,16805000,16806000,1630677,False
chr21,44485000,44486000,1173389,True
chr6,150745000,150746000,1728985,False
chr2,169734000,169735000,1041113,True
chr2,18717000,18718000,932794,False
chr20,7966000,7967000,1105113,False
chr10,35605000,35606000,213647,False
chr2,5624000,5625000,922431,False
chr4,168557000,168558000,1467139,False
chr4,35539000,35540000,1378531,False
chr19,41793000,41794000,904252,True
chr17,5424000,5425000,755647,False
chr17,55060000,55061000,792326,False
chr3,134145000,134146000,1303112,True
chrX,87467000,87468000,2102913,False
chr2,85717000,85718000,984492,False
chr6,61958000,61959000,1665238,False
chr3,98991000,98992000,1275976,True
chr12,73457000,73458000,441139,False
chr3,8979000,8980000,1211268,False
chr6,3836000,3837000,1619211,False
chr18,23460000,23461000,831603,False
chr11,91866000,91867000,351796,False
chr3,105822000,105823000,1280887,False
chr4,136395000,136396000,1444557,False
chr17,73768000,73769000,808963,False
chr13,58290000,58291000,519135,False
chr17,58718000,58719000,795533,False
chr22,49252000,49253000,1203941,False
chr8,29409000,29410000,1886573,False
chr9,4227000,4228000,1976173,False
chr5,40353000,40354000,1512643,False
chr5,9463000,9464000,1489724,False
chrX,24154000,24155000,2074389,False
chrX,119641000,119642000,2117402,False
chr22,50124000,50125000,1204730,False
chr14,96002000,96003000,617525,False
chr10,103154000,103155000,262790,False
chr8,108565000,108566000,1944225,False
chr7,113315000,113316000,1828818,False
chr2,211880000,211881000,1073631,False
chr2,20020000,20021000,933847,False
chr8,132703000,132704000,1962912,False
chr1,29630000,29631000,25353,False
chr13,22679000,22680000,492125,False
chr1,36154000,36155000,31074,False
chr4,57568000,57569000,1392530,False
chr19,53109000,53110000,913888,False
chr7,117097000,117098000,1831693,False
chr12,61092000,61093000,431294,False
chr2,125943000,125944000,1009479,False
chr1,172841000,172842000,120971,False
chr1,46250000,46251000,40129,False
chr16,89694000,89695000,750681,False
chr7,51898000,51899000,1787057,False
chr6,107627000,107628000,1694959,False
chr4,171231000,171232000,1469074,False
chr3,34865000,34866000,1231575,False
chr8,64690000,64691000,1910708,False
chr13,80924000,80925000,534888,False
chr1,172662000,172663000,120819,False
chr2,27659000,27660000,940040,False
chr4,183069000,183070000,1476710,False
chrX,155594000,155595000,2135276,False
chr16,68006000,68007000,732287,False
chr15,40929000,40930000,639998,False
chr19,18270000,18271000,888274,False
chr7,44738000,44739000,1781486,False
chr2,88995000,88996000,986761,False
chr3,156240000,156241000,1320677,False
chr3,33006000,33007000,1230188,True
chr18,59494000,59495000,857885,False
chr16,84003000,84004000,745384,False
chr9,28311000,28312000,1992341,False
chr22,47781000,47782000,1202806,False
chr5,151155000,151156000,1592658,False
chr8,33686000,33687000,1889818,False
chr10,10926000,10927000,192931,False
chr18,32364000,32365000,838143,False
chr15,76321000,76322000,669685,False
chr13,28530000,28531000,496927,False
chr11,70110000,70111000,335559,False
chr2,96274000,96275000,988468,False
chr3,124160000,124161000,1294718,False
chr17,45428000,45429000,784981,True
chr5,87082000,87083000,1544263,False
chr9,107471000,107472000,2032721,False
chr20,59498000,59499000,1145132,False
chr21,17451000,17452000,1153013,False
chr4,150680000,150681000,1455073,False
chr4,89607000,89608000,1413989,False
chr14,81624000,81625000,606813,False
chr16,77948000,77949000,740290,False
chr14,26029000,26030000,564642,False
chr2,112068000,112069000,1000177,False
chr9,132311000,132312000,2053889,False
chrX,101783000,101784000,2107920,False
chr17,44557000,44558000,784192,False
chr4,65891000,65892000,1396609,False
chr21,10384000,10385000,1150084,False
chr7,141417000,141418000,1851180,False
chr12,117246000,117247000,475763,False
chr10,114482000,114483000,271232,False
chr13,56918000,56919000,518516,False
chr14,74063000,74064000,600769,False
chrX,12217000,12218000,2066666,False
chr12,26986000,26987000,406738,False
chr8,96519000,96520000,1934215,False
chr12,93956000,93957000,456087,False
chr15,44048000,44049000,642657,False
chr1,33869000,33870000,29185,False
chr4,75858000,75859000,1403264,False
chr15,33650000,33651000,634392,False
chr4,122951000,122952000,1436325,False
chr6,112467000,112468000,1699250,False
chr8,28848000,28849000,1886059,False
chr11,110886000,110887000,365562,False
chrX,125491000,125492000,2120481,False
chr4,47775000,47776000,1386698,True
chr8,86724000,86725000,1926867,False
chr5,146447000,146448000,1588744,True
chr8,143212000,143213000,1971389,False
chr5,135081000,135082000,1579312,False
chr2,240213000,240214000,1096849,False
chr3,191469000,191470000,1348336,False
chr19,36478000,36479000,899785,False
chr4,111080000,111081000,1428473,False
chr9,86945000,86946000,2016384,False
chr2,17933000,17934000,932215,False
chrX,50786000,50787000,2088784,False
chr8,32362000,32363000,1888865,False
chr14,81612000,81613000,606802,False
chr2,199482000,199483000,1063833,False
chr9,68795000,68796000,2002458,False
chr6,168670000,168671000,1743588,False
chr5,6515000,6516000,1487486,False
chr9,90396000,90397000,2019336,False
chr3,3366000,3367000,1207330,False
chr7,95582000,95583000,1814488,False
chr3,121796000,121797000,1292669,False
chr11,58582000,58583000,325605,False
chr4,32455000,32456000,1377016,False
chr7,26411000,26412000,1766113,False
chr17,61954000,61955000,798552,False
chr5,149412000,149413000,1591083,False
chr10,44061000,44062000,217079,False
chr9,136795000,136796000,2058046,False
chr20,39652000,39653000,1127882,False
chr12,68559000,68560000,437343,False
chr14,92509000,92510000,614482,False
chr17,79241000,79242000,814043,False
chr9,29000,30000,1973083,False
chr8,95965000,95966000,1933737,False
chr1,79089000,79090000,66340,False
chr2,220669000,220670000,1080665,False
chr1,172288000,172289000,120491,False
chr2,215950000,215951000,1076557,True
chr1,235065000,235066000,172807,False
chr1,26189000,26190000,22239,True
chr18,2706000,2707000,819698,False
chr6,148885000,148886000,1727298,False
chr22,43225000,43226000,1198792,False
chr1,6107000,6108000,4575,False
chr3,151189000,151190000,1316546,False
chr2,228164000,228165000,1086619,False
chr4,122870000,122871000,1436259,False
chr11,100340000,100341000,357739,False
chr12,11716000,11717000,394959,False
chr2,130800000,130801000,1012994,False
chr2,38209000,38210000,948455,False
chr7,100248000,100249000,1818327,False
chr2,223011000,223012000,1082535,False
chr10,45696000,45697000,218379,False
chr14,104255000,104256000,624646,False
chr8,118241000,118242000,1950814,False
chr13,84917000,84918000,537308,True
chr7,46730000,46731000,1783102,False
chr10,24523000,24524000,204224,False
chr2,573000,574000,918633,False
chr5,74991000,74992000,1534961,False
chr5,14793000,14794000,1493900,False
chr1,6208000,6209000,4666,True
chr21,22136000,22137000,1155735,False
chr5,85568000,85569000,1543417,False
chr22,36204000,36205000,1192359,True
chr12,76162000,76163000,442979,False
chr6,38783000,38784000,1649413,False
chr4,110632000,110633000,1428175,True
chr4,41525000,41526000,1383260,False
chr11,123320000,123321000,376031,False
chr1,159173000,159174000,109661,False
chr2,200895000,200896000,1065044,False
chr10,7409000,7410000,190341,False
chr6,14201000,14202000,1628243,False
chr3,189260000,189261000,1346523,False
chr7,30086000,30087000,1769426,False
chr8,97267000,97268000,1934847,False
chr11,35184000,35185000,313611,False
chr14,100668000,100669000,621411,False
chr7,149968000,149969000,1857366,False
chr15,72965000,72966000,666675,False
chr1,1479000,1480000,741,False
chr6,152122000,152123000,1730197,False
chr2,46242000,46243000,955266,False
chr10,84559000,84560000,247343,False
chr7,75955000,75956000,1799966,False
chr5,146419000,146420000,1588720,False
chr19,5846000,5847000,877568,False
chr2,53736000,53737000,960431,False
chr4,41626000,41627000,1383346,False
chr2,24104000,24105000,936799,False
chr15,57770000,57771000,653108,False
chr4,92028000,92029000,1415419,False
chr2,160464000,160465000,1034409,False
chrX,143887000,143888000,2129559,False
chr6,158164000,158165000,1735157,False
chr8,40746000,40747000,1894793,False
chrX,129504000,129505000,2121849,False
chr4,32987000,32988000,1377285,False
chr11,22322000,22323000,304715,False
chr9,91775000,91776000,2020505,True
chr18,68558000,68559000,863942,False
chr6,168180000,168181000,1743154,False
chr7,95969000,95970000,1814782,False
chr3,102352000,102353000,1278670,False
chr20,13088000,13089000,1109068,False
chr2,56475000,56476000,962813,False
chr2,60136000,60137000,965196,False
chr1,221343000,221344000,160610,False
chr12,32684000,32685000,411504,False
chr1,2122000,2123000,1329,False
chr5,103083000,103084000,1555582,False
chr10,34862000,34863000,212965,False
chr12,68537000,68538000,437324,False
chr2,185139000,185140000,1053407,False
chr14,21697000,21698000,561391,False
chr4,143048000,143049000,1449601,False
chr11,78041000,78042000,342577,True
chr6,161416000,161417000,1737896,True
chr15,101071000,101072000,689829,False
chr10,95886000,95887000,256466,False
chr11,11019000,11020000,295952,False
chrX,74031000,74032000,2097639,False
chr4,105556000,105557000,1424293,False
chr4,122614000,122615000,1436034,False
chr19,21475000,21476000,890771,False
chr4,54385000,54386000,1389991,False
chr12,126292000,126293000,483574,False
chr11,63558000,63559000,329569,False
chr1,246029000,246030000,181898,False
chr8,16050000,16051000,1875634,False
chr2,95175000,95176000,987763,False
chr20,17391000,17392000,1112296,False
chr16,80668000,80669000,742563,False
chr10,94164000,94165000,255103,False
chr8,48111000,48112000,1898595,False
chr20,52796000,52797000,1139455,False
chr8,98423000,98424000,1935868,False
chr1,184559000,184560000,130907,False
chr3,86863000,86864000,1270721,False
chr10,60908000,60909000,228546,False
chr1,38579000,38580000,33168,False
chr20,63031000,63032000,1148206,False
chr2,126245000,126246000,1009628,True
chr20,32185000,32186000,1121142,False
chr4,128967000,128968000,1440656,False
chr10,32939000,32940000,211205,False
chr21,37122000,37123000,1167219,False
chr9,114782000,114783000,2039099,False
chr8,30205000,30206000,1887294,False
chr19,53625000,53626000,914274,False
chr20,22679000,22680000,1116624,False
chr2,136838000,136839000,1017495,False
chr2,218262000,218263000,1078633,False
chr8,101216000,101217000,1938345,False
chr18,43029000,43030000,845468,False
chr17,60587000,60588000,797271,False
chr2,180019000,180020000,1049771,False
chr10,124169000,124170000,279342,False
chr6,87015000,87016000,1681307,False
chr6,161594000,161595000,1738040,False
chr9,18786000,18787000,1986100,False
chr4,148852000,148853000,1453825,False
chr18,11752000,11753000,826869,False
chr7,18492000,18493000,1759638,False
chr2,188573000,188574000,1055849,False
chr12,111697000,111698000,470898,False
chr9,86546000,86547000,2016050,False
chr3,196527000,196528000,1352496,False
chr14,21219000,21220000,560987,False
chr12,46625000,46626000,419262,False
chr12,120383000,120384000,478368,False
chr2,215525000,215526000,1076171,False
chr7,8126000,8127000,1752400,False
chr18,60306000,60307000,858561,False
chr20,63730000,63731000,1148858,False
chr4,137357000,137358000,1445129,False
chr12,123506000,123507000,481217,False
chr19,9996000,9997000,881023,False
chr1,216777000,216778000,156854,False
chr6,167808000,167809000,1742811,False
chr9,97727000,97728000,2025676,False
chr22,23033000,23034000,1181077,False
chr9,14783000,14784000,1983031,False
chr1,181375000,181376000,128109,False
chr10,102862000,102863000,262517,False
chr1,111879000,111880000,91113,False
chr13,20432000,20433000,490363,False
chr10,109119000,109120000,266836,False
chr22,49458000,49459000,1204113,False
chr8,24217000,24218000,1882243,False
chr3,180863000,180864000,1339287,False
chr5,73314000,73315000,1533437,False
chr5,138962000,138963000,1582613,False
chr5,149477000,149478000,1591146,False
chr14,106178000,106179000,626324,False
chr20,37196000,37197000,1125750,False
chr5,158288000,158289000,1597887,False
chr15,30013000,30014000,632109,False
chrX,22288000,22289000,2073314,False
chrX,131120000,131121000,2123025,False
chr3,32578000,32579000,1229807,False
chr13,39894000,39895000,505750,False
chr19,6497000,6498000,878147,False
chr15,94253000,94254000,684446,False
chr4,65759000,65760000,1396540,False
chr12,25689000,25690000,405577,False
chr2,85595000,85596000,984376,False
chr1,244609000,244610000,180635,False
chrX,16511000,16512000,2069436,False
chr8,63556000,63557000,1910088,False
chr17,77606000,77607000,812506,False
chr16,6822000,6823000,696352,False
chr2,166228000,166229000,1038474,False
chrX,116004000,116005000,2115380,False
chr11,4821000,4822000,291046,False
chr4,25868000,25869000,1372984,False
chr11,112889000,112890000,367260,False
chr16,75857000,75858000,738834,False
chr2,172566000,172567000,1043626,False
chr3,27488000,27489000,1225789,False
chr19,33521000,33522000,897230,False
chr15,95120000,95121000,685079,False
chr6,110885000,110886000,1697832,False
chr5,2946000,2947000,1484685,False
chr2,26473000,26474000,938964,False
chr8,93059000,93060000,1931282,False
chr12,82003000,82004000,447364,False
chr1,150169000,150170000,101926,True
chr3,58074000,58075000,1250823,False
chr4,65932000,65933000,1396632,False
chr8,120405000,120406000,1952564,False
chr5,137665000,137666000,1581425,False
chr1,43133000,43134000,37274,False
chr4,124749000,124750000,1437688,False
chr6,160228000,160229000,1736973,False
chr10,90113000,90114000,251716,False
chr10,44574000,44575000,217451,False
chr7,146240000,146241000,1854456,False
chr17,74786000,74787000,809869,False
chr6,79946000,79947000,1676547,False
chr2,235649000,235650000,1092837,False
chr14,93171000,93172000,615089,False
chr4,91407000,91408000,1415119,False
chr4,15734000,15735000,1366113,False
chr5,2047000,2048000,1483950,False
chr8,49977000,49978000,1899959,False
chr20,552000,553000,1098987,False
chrX,27882000,27883000,2076099,False
chr7,90580000,90581000,1810498,False
chr21,44022000,44023000,1173056,False
chr4,138621000,138622000,1446044,False
chr15,41824000,41825000,640793,False
chr11,106599000,106600000,362257,False
chr1,216531000,216532000,156672,False
chr12,55612000,55613000,427082,False
chr3,40327000,40328000,1235759,True
chr13,104298000,104299000,551664,False
chr16,65040000,65041000,729751,False
chr3,186356000,186357000,1344009,False
chr22,27366000,27367000,1184839,False
chr4,15915000,15916000,1366262,False
chr6,137155000,137156000,1717776,False
chr17,81187000,81188000,815870,False
chr3,111098000,111099000,1284750,False
chr3,157310000,157311000,1321620,False
chr8,127213000,127214000,1958418,False
chr19,56149000,56150000,916322,False
chr8,109739000,109740000,1945138,False
chr12,129038000,129039000,485585,False
chr3,60283000,60284000,1252593,False
chr20,17897000,17898000,1112751,False
chr7,47711000,47712000,1783961,False
chrX,2289000,2290000,2060907,False
chr2,198295000,198296000,1063090,False
chr12,57451000,57452000,428733,False
chr4,133917000,133918000,1443267,False
chr17,33803000,33804000,775215,False
chr16,28316000,28317000,712815,False
chr7,117937000,117938000,1832394,False
chr13,44272000,44273000,509404,False
chr6,66690000,66691000,1667850,False
chr13,76280000,76281000,531264,False
chr13,112220000,112221000,557729,False
chr13,61100000,61101000,521018,False
chr3,24327000,24328000,1223644,False
chr3,138974000,138975000,1306956,False
chr6,68746000,68747000,1668974,False
chr19,29382000,29383000,893728,False
chr13,98088000,98089000,546732,False
chr7,30276000,30277000,1769597,True
chr3,33950000,33951000,1231003,False
chr10,810000,811000,184682,True
chr12,47967000,47968000,420409,False
chr1,181260000,181261000,128019,False
chr14,53301000,53302000,583458,False
chr14,28592000,28593000,565992,False
chrX,33887000,33888000,2078907,False
chr15,32145000,32146000,633426,False
chrY,26651000,26652000,2137879,False
chr8,2696000,2697000,1867140,False
chr7,142860000,142861000,1852375,False
chr12,105586000,105587000,465463,False
chr7,87226000,87227000,1808293,False
chr9,124359000,124360000,2046552,False
chr6,20850000,20851000,1633983,False
chr12,126912000,126913000,483998,False
chr3,116466000,116467000,1288929,False
chr18,59892000,59893000,858238,False
chr6,85129000,85130000,1680200,False
chr3,45387000,45388000,1239991,False
chr6,72789000,72790000,1671772,False
chr15,37230000,37231000,637093,False
chr3,8985000,8986000,1211274,False
chr18,66221000,66222000,862571,False
chr1,168169000,168170000,117141,False
chr6,132493000,132494000,1713791,False
chr3,131849000,131850000,1301294,False
chr4,133490000,133491000,1443014,False
chr2,47837000,47838000,956739,False
chr18,6977000,6978000,822853,False
chr16,31886000,31887000,715445,False
chr2,113973000,113974000,1001724,False
chr7,126702000,126703000,1838448,False
chr5,147084000,147085000,1589233,False
chr10,113961000,113962000,270756,False
chr8,104619000,104620000,1941214,False
chr14,68555000,68556000,595965,False
chrX,6640000,6641000,2063204,False
chr1,36460000,36461000,31349,False
chr2,136013000,136014000,1016890,False
chr3,30785000,30786000,1228243,False
chr6,128972000,128973000,1710925,False
chr2,213718000,213719000,1074892,False
chr10,31375000,31376000,209982,False
chr1,49754000,49755000,42720,False
chr2,75878000,75879000,978659,False
chr2,237451000,237452000,1094405,True
chr21,41507000,41508000,1171002,False
chr22,25605000,25606000,1183316,False
chr6,148448000,148449000,1726902,False
chr6,153030000,153031000,1730894,False
chr16,69124000,69125000,733282,True
chr4,182089000,182090000,1475902,True
chr2,99779000,99780000,991182,False
chr6,71027000,71028000,1670526,False
chr19,21458000,21459000,890757,True
chr3,98864000,98865000,1275870,False
chr13,73886000,73887000,529409,False
chr6,75171000,75172000,1673478,False
chr15,34575000,34576000,635086,False
chr11,125577000,125578000,377791,False
chr8,124256000,124257000,1955842,False
chr14,105193000,105194000,625511,False
chr8,137464000,137465000,1966576,False
chr11,84165000,84166000,346933,False
chr1,196667000,196668000,139664,False
chr8,83076000,83077000,1924554,False
chr1,234319000,234320000,172090,False
chr2,176496000,176497000,1046971,False
chr9,116114000,116115000,2040167,False
chr2,143402000,143403000,1021704,False
chr11,38502000,38503000,315983,False
chr12,19599000,19600000,401004,False
chr15,35720000,35721000,635985,False
chr15,64630000,64631000,659053,True
chr4,171692000,171693000,1469312,False
chr19,40578000,40579000,903221,True
chr14,88758000,88759000,611148,False
chr11,116566000,116567000,370221,False
chr7,38726000,38727000,1776423,False
chr13,91681000,91682000,541743,False
chr8,59530000,59531000,1907128,False
chr1,52222000,52223000,44738,False
chr1,216820000,216821000,156887,False
chr4,87745000,87746000,1412470,False
chr19,19243000,19244000,889177,False
chr1,147872000,147873000,100768,False
chr14,20507000,20508000,560383,False
chr13,90587000,90588000,540914,False
chr13,43093000,43094000,508454,False
chr2,181886000,181887000,1051217,False
chr22,25152000,25153000,1182924,False
chr2,194044000,194045000,1059896,False
chr18,38294000,38295000,842586,False
chr14,67099000,67100000,594647,False
chr13,60646000,60647000,520755,False
chr5,16441000,16442000,1495209,False
